929,no
931,no
932,no
933,no
934,no
936,no
938,no
939,no
940,no
941,no
942,no
943,no
945,no
946,no
948,no
949,no
950,no
951,no
953,no
956,no
957,no
959,no
961,no
962,no
964,no
965,no
966,no
967,no
968,no
970,no
973,no
976,no
977,no
980,no
985,no
986,no
987,no
988,no
989,no
993,no
994,yes
997,no
1004,no
1005,no
1009,no
1010,no
1011,no
1012,no
1013,no
1017,no
1023,no
1024,no
1025,no
1026,no
1027,no
1028,no
1030,no
1033,no
1037,no
1038,no
1039,no
1041,no
1042,no
1045,yes
1047,no
1050,no
1051,no
1052,no
1054,no
1059,no
1060,no
1063,no
1066,no
1068,no
1070,no
1073,no
1077,no
1078,no
1080,no
1084,no
1090,no
1091,no
1092,no
1094,no
1095,no
1096,no
1098,yes
1103,no
1104,no
1105,no
1108,no
1109,no
1110,no
1113,no
1114,no
1117,no
1118,no
1123,no
1124,no
1125,no
1128,no
1130,no
1131,no
1132,no
1134,no
1135,no
1139,no
1141,no
1146,no
1147,no
1148,no
1150,no
1152,no
1154,no
1156,no
1158,no
1159,no
1160,no
1163,no
1167,no
1169,no
1170,no
1174,no
1177,no
1178,no
1179,no
1181,no
1183,yes
1186,no
1189,no
1190,no
1191,no
1196,no
1197,no
1198,no
1201,no
1202,no
1204,no
1214,no
1216,no
1217,no
1224,no
1225,no
1227,no
1228,no
1230,no
1231,no
1236,no
1239,no
1242,no
1246,no
1247,no
1250,no
1251,no
1252,no
1253,no
1254,no
1255,no
1256,no
1258,no
1260,no
1262,no
1266,no
1269,no
1270,no
1271,yes
1276,yes
1277,no
1280,no
1281,no
1282,no
1285,no
1288,no
1289,no
1291,no
1292,no
1295,no
1296,no
1297,no
1299,no
1300,no
1301,no
1302,no
1303,no
1304,no
1305,no
1307,no
1308,yes
1312,no
1313,no
1314,no
1315,no
1320,no
1321,no
1325,no
1326,no
1327,no
1328,no
1330,no
1331,no
1332,no
1336,yes
1337,no
1338,no
1339,no
1342,no
1344,no
1345,no
1350,no
1352,no
1353,no
1356,no
1357,no
1358,no
1359,no
1360,no
1362,no
1364,yes
1366,no
1368,no
1372,no
1373,no
1374,no
1377,no
1381,no
1383,no
1385,no
1386,no
1390,no
1392,no
1393,no
1398,no
1399,no
1401,no
1404,no
1405,no
1406,no
1407,no
1408,no
1409,no
1414,no
1416,no
1419,no
1421,no
1424,no
1425,no
1427,no
1428,yes
1429,no
1430,no
1432,no
1433,no
1435,no
1436,no
1437,no
1440,no
1442,no
1444,no
1447,no
1453,no
1455,no
1458,no
1459,no
1460,no
1462,no
1463,no
1467,no
1468,no
1470,no
1475,no
1476,no
1477,no
1480,no
1481,no
1482,no
1488,no
1489,no
1491,no
1493,no
1494,no
1495,no
1499,no
1501,no
1502,no
1504,no
1505,no
1506,no
1507,no
1508,no
1510,no
1513,no
1518,no
1519,no
1520,no
1521,no
1522,no
1523,no
1524,no
1525,no
1529,no
1530,no
1533,no
1536,no
1537,no
1539,no
1540,no
1541,no
1544,no
1545,no
1546,no
1547,no
1548,no
1551,no
1552,no
1557,no
1564,no
1565,no
1566,no
1569,no
1570,no
1572,no
1574,no
1575,no
1578,no
1584,no
1587,no
1589,no
1596,no
1597,no
1598,no
1599,no
1600,no
1601,no
1602,no
1603,no
1604,no
1607,no
1610,no
1613,no
1616,no
1618,no
1620,no
1621,no
1622,no
1623,no
1625,no
1628,no
1630,no
1633,no
1636,no
1637,no
1638,no
1643,no
1644,no
1647,no
1649,no
1655,no
1657,no
1659,no
1661,no
1662,yes
1664,no
1666,no
1668,no
1674,no
1675,no
1676,no
1683,no
1684,no
1685,no
1686,no
1687,no
1691,no
1698,no
1699,no
1700,no
1702,no
1703,no
1704,no
1705,no
1710,no
1714,no
1715,no
1718,no
1723,no
1727,no
1728,no
1730,no
1731,no
1732,no
1735,no
1740,no
1745,no
1746,no
1747,no
1749,no
1755,no
1756,no
1758,no
1759,no
1761,no
1766,no
1768,no
1770,no
1771,no
1772,no
1773,no
1777,no
1780,no
1783,no
1785,no
1789,yes
1792,no
1796,no
1797,no
1798,no
1804,no
1806,no
1808,no
1809,no
1810,no
1812,yes
1814,no
1818,yes
1822,no
1824,no
1825,no
1826,no
1827,no
1828,no
1830,no
1831,no
1833,no
1837,no
1840,no
1841,no
1842,no
1847,no
1848,no
1850,no
1851,no
1852,no
1853,no
1854,no
1855,no
1856,no
1857,no
1858,no
1859,no
1860,no
1863,no
1866,no
1868,no
1869,no
1873,no
1875,no
1878,no
1879,no
1880,no
1882,no
1883,no
1886,no
1889,no
1890,yes
1891,no
1892,no
1893,no
1896,no
1897,no
1898,no
1899,yes
1900,no
1901,no
1902,yes
1903,no
1906,no
1907,no
1910,no
1912,no
1913,no
1915,no
1916,no
1917,no
1918,no
1921,no
1924,no
1925,no
1926,no
1927,yes
1928,no
1929,no
1930,no
1932,no
1933,no
1935,no
1936,no
1937,no
1939,no
1941,no
1942,no
1945,no
1946,no
1949,no
1950,no
1953,no
1954,no
1955,no
1956,no
1957,no
1958,no
1959,no
1960,no
1961,no
1962,no
1966,no
1967,no
1968,no
1970,no
1973,no
1976,no
1977,no
1978,no
1981,no
1984,no
1986,no
1987,no
1988,no
1989,no
1991,no
1993,no
1994,no
1995,no
1998,no
1999,no
2000,no
2001,no
2005,no
2006,no
2007,no
2011,no
2012,no
2014,no
2017,no
2021,no
2027,no
2028,no
2029,no
2032,no
2036,no
2038,no
2039,no
2041,no
2045,no
2046,no
2047,no
2050,no
2051,no
2052,no
2053,no
2055,no
2060,no
2061,no
2063,no
2064,no
2065,no
2067,no
2069,yes
2071,no
2072,no
2073,no
2074,no
2075,no
2077,no
2078,no
2079,yes
2080,no
2082,no
2083,no
2085,no
2086,no
2087,no
2088,no
2089,no
2090,no
2091,no
2093,no
2095,no
2096,no
2097,no
2098,no
2100,no
2102,no
2104,no
2105,no
2106,no
2109,yes
2112,no
2113,no
2114,no
2116,no
2120,no
2122,no
2123,no
2124,no
2126,no
2128,no
2130,no
2131,no
2132,no
2133,no
2134,no
2135,no
2136,no
2137,no
2141,no
2143,no
2144,no
2150,no
2151,no
2153,no
2156,yes
2157,no
2158,no
2164,no
2167,no
2171,no
2181,no
2182,no
2183,yes
2186,no
2188,no
2192,no
2193,no
2196,no
2198,no
2201,no
2202,no
2204,no
2205,no
2206,no
2207,no
2209,no
2211,no
2213,no
2214,no
2217,no
2219,no
2220,no
2222,no
2223,no
2226,no
2227,no
2229,no
2230,no
2232,no
2235,no
2238,yes
2241,no
2245,no
2247,no
2248,no
2251,no
2252,no
2257,no
2262,no
2264,no
2265,no
2266,no
2267,no
2270,no
2272,no
2273,no
2275,no
2277,no
2278,no
2285,no
2289,no
2293,no
2298,no
2301,no
2302,no
2303,no
2307,no
2311,no
2314,no
2316,no
2319,no
2320,no
2321,no
2328,no
2329,no
2332,no
2333,no
2334,no
2336,no
2343,no
2346,no
2347,no
2348,no
2349,no
2351,no
2355,no
2356,no
2360,no
2361,no
2362,no
2363,no
2364,no
2366,no
2367,no
2368,no
2369,no
2370,no
2371,no
2372,no
2376,no
2377,no
2385,no
2388,no
2390,no
2391,no
2393,no
2394,no
2395,yes
2397,no
2401,no
2403,no
2404,no
2406,no
2407,no
2410,no
2411,no
2415,no
2416,no
2418,no
2419,no
2420,no
2422,no
2425,no
2428,no
2430,no
2434,yes
2436,no
2437,no
2438,no
2442,no
2444,no
2445,no
2447,no
2450,no
2452,no
2456,no
2458,no
2459,no
2460,no
2462,no
2463,no
2464,no
2465,no
2468,no
2472,no
2473,no
2475,no
2476,no
2478,no
2482,no
2483,no
2484,no
2486,no
2487,no
2490,no
2491,no
2494,no
2495,no
2497,no
2498,no
2501,no
2503,no
2505,no
2507,no
2510,no
2512,yes
2515,no
2518,no
2521,no
2523,no
2524,no
2525,no
2526,no
2528,no
2529,no
2530,yes
2532,no
2536,no
2538,no
2539,no
2540,no
2541,no
2542,yes
2543,no
2544,no
2546,no
2548,no
2549,no
2552,no
2554,no
2556,no
2557,no
2558,no
2560,no
2562,no
2563,no
2564,no
2569,no
2570,no
2571,no
2573,no
2574,no
2575,no
2577,no
2578,no
2580,no
2581,no
2582,no
2584,no
2588,no
2590,no
2591,no
2593,no
2595,no
2600,no
2603,no
2605,no
2608,no
2609,no
2610,no
2611,no
2617,no
2618,no
2620,no
2621,no
2623,no
2631,no
2632,no
2635,no
2638,no
2641,no
2642,no
2644,no
2645,no
2646,no
2647,no
2651,no
2653,no
2655,no
2656,no
2658,no
2659,no
2660,no
2663,no
2664,no
2665,no
2666,no
2670,yes
2674,no
2675,no
2676,no
2678,no
2680,no
2681,no
2682,yes
2684,no
2685,no
2686,no
2690,no
2697,no
2702,no
2704,no
2706,no
2707,no
2711,no
2712,no
2713,no
2714,no
2717,no
2721,no
2724,no
2726,no
2729,no
2731,no
2732,no
2733,no
2735,no
2736,no
2739,no
2740,no
2741,no
2742,no
2743,no
2744,no
2745,no
2748,no
2751,no
2752,no
2756,no
2757,no
2760,no
2761,no
2764,no
2768,no
2769,no
2770,no
2771,no
2773,no
2774,yes
2776,no
2779,no
2780,no
2781,no
2782,no
2784,no
2785,no
2786,no
2787,no
2788,no
2790,no
2793,no
2794,no
2795,no
2797,no
2798,no
2802,no
2803,no
2806,no
2807,no
2809,no
2810,no
2811,no
2812,no
2813,no
2814,no
2815,no
2819,no
2820,no
2821,yes
2822,no
2827,yes
2830,no
2832,no
2834,no
2836,no
2843,no
2844,no
2845,no
2851,no
2852,no
2853,no
2857,no
2858,no
2860,no
2861,no
2862,no
2863,yes
2864,no
2866,no
2868,no
2869,no
2870,no
2871,no
2874,no
2875,no
2877,no
2878,yes
2879,no
2880,no
2882,no
2883,no
2887,no
2888,no
2889,no
2890,no
2891,no
2893,no
2894,no
2897,no
2899,no
2901,no
2902,no
2904,no
2907,yes
2908,no
2913,no
2915,no
2918,no
2919,no
2921,no
2922,yes
2929,yes
2930,no
2931,no
2932,no
2934,no
2935,yes
2937,no
2938,no
2939,yes
2940,no
2941,no
2943,no
2944,no
2946,no
2947,no
2951,no
2952,no
2954,no
2956,no
2957,no
2958,no
2960,no
2963,no
2966,no
2967,no
2968,no
2970,no
2973,yes
2975,no
2976,no
2977,no
2979,no
2980,no
2982,no
2984,no
2985,no
2987,no
2989,no
2990,no
2996,no
2998,no
2999,no
3000,no
3001,no
3003,no
3004,no
3005,no
3006,no
3007,no
3008,no
3011,no
3014,no
3015,no
3016,no
3018,no
3019,no
3021,no
3023,no
3032,no
3035,no
3036,no
3038,no
3039,no
3042,no
3046,no
3048,no
3049,no
3050,no
3057,no
3058,no
3059,no
3064,no
3065,no
3067,no
3068,no
3069,no
3072,no
3074,no
3075,no
3077,no
3079,no
3080,no
3081,no
3085,no
3086,no
3087,no
3091,no
3092,no
3094,no
3095,no
3096,no
3097,no
3100,no
3102,no
3105,no
3106,no
3108,no
3111,no
3112,no
3116,no
3117,no
3118,no
3119,no
3125,no
3126,yes
3128,no
3132,no
3133,no
3134,no
3135,no
3136,no
3137,no
3141,no
3142,no
3143,no
3144,no
3145,no
3148,no
3152,no
3153,no
3157,no
3158,no
3161,no
3162,yes
3169,no
3171,no
3176,no
3177,no
3180,no
3182,no
3187,no
3188,no
3189,no
3190,no
3191,no
3192,no
3193,no
3194,no
3195,no
3196,no
3197,no
3198,no
3202,no
3203,no
3205,no
3207,no
3208,no
3211,yes
3212,no
3214,no
3215,no
3216,no
3218,no
3222,no
3223,no
3227,no
3228,no
3230,no
3231,no
3237,no
3238,no
3239,no
3243,no
3244,no
3245,no
3247,no
3248,no
3249,no
3253,no
3257,no
3259,no
3260,no
3261,no
3264,no
3267,no
3268,no
3271,no
3272,yes
3273,no
3276,no
3277,no
3278,no
3281,no
3282,no
3283,no
3284,no
3285,no
3286,no
3289,no
3290,no
3291,no
3292,no
3294,no
3296,no
3298,no
3299,no
3300,no
3301,no
3302,no
3303,no
3304,no
3305,no
3308,no
3309,no
3310,no
3312,no
3313,no
3315,yes
3317,yes
3322,no
3323,no
3325,no
3328,no
3329,no
3337,no
3339,no
3342,no
3343,no
3344,no
3345,no
3347,no
3351,no
3354,no
3355,no
3357,no
3360,no
3361,no
3364,no
3365,no
3366,no
3367,no
3368,no
3370,no
3372,no
3373,no
3374,no
3380,no
3382,no
3383,yes
3388,no
3389,no
3390,no
3391,yes
3393,no
3394,yes
3397,no
3399,no
3400,no
3401,no
3402,no
3403,no
3405,no
3406,no
3411,no
3414,no
3415,no
3417,no
3419,no
3423,no
3427,no
3429,no
3431,no
3433,no
3435,no
3436,no
3437,no
3438,no
3439,no
3442,no
3447,no
3448,no
3449,no
3450,no
3453,no
3455,no
3456,no
3461,no
3462,no
3464,no
3465,no
3467,no
3471,no
3472,no
3474,no
3475,no
3481,no
3484,no
3486,no
3488,no
3489,no
3491,no
3492,no
3496,no
3498,no
3499,no
3500,no
3501,no
3505,no
3506,no
3510,no
3512,no
3513,no
3516,no
3517,no
3518,no
3519,no
3520,no
3521,no
3522,no
3525,no
3526,no
3529,no
3531,no
3533,no
3536,no
3538,no
3539,no
3543,no
3550,no
3551,no
3552,no
3556,no
3557,no
3558,no
3560,no
3561,yes
3563,no
3564,yes
3565,no
3568,no
3569,no
3571,no
3573,no
3576,no
3577,no
3579,no
3581,no
3582,no
3584,no
3586,no
3588,no
3589,no
3593,no
3594,no
3595,no
3597,no
3599,no
3600,no
3602,no
3603,no
3604,no
3607,no
3608,no
3609,no
3610,no
3611,no
3612,no
3613,no
3617,no
3618,no
3619,no
3623,no
3625,no
3628,no
3629,no
3631,no
3632,no
3634,no
3635,no
3637,no
3639,no
3640,no
3641,no
3645,no
3647,no
3648,no
3649,no
3650,no
3655,no
3656,no
3660,no
3661,no
3662,no
3664,no
3665,no
3666,no
3669,no
3670,no
3672,no
3674,no
3675,no
3676,yes
3677,no
3679,no
3680,no
3682,no
3689,no
3690,yes
3691,no
3692,no
3694,no
3695,no
3697,no
3699,no
3701,no
3708,no
3711,no
3713,no
3715,no
3716,no
3719,no
3720,no
3722,no
3723,yes
3725,no
3729,no
3731,no
3732,no
3733,no
3734,no
3736,no
3737,no
3738,no
3745,no
3746,no
3747,no
3750,no
3755,no
3757,no
3759,yes
3760,no
3764,no
3768,no
3772,no
3773,no
3774,no
3780,no
3782,yes
3783,no
3784,no
3785,no
3790,no
3791,no
3796,no
3801,no
3802,yes
3803,no
3804,no
3806,no
3808,no
3809,no
3810,no
3811,no
3812,no
3813,no
3814,no
3815,no
3816,no
3819,no
3821,no
3826,no
3828,no
3830,no
3832,no
3833,no
3835,no
3836,no
3839,no
3840,no
3841,no
3842,no
3844,no
3846,no
3847,no
3848,no
3849,yes
3851,no
3854,no
3857,no
3858,no
3860,no
3861,no
3862,no
3867,no
3869,no
3871,no
3873,no
3874,no
3875,no
3877,no
3880,no
3881,no
3882,no
3886,no
3887,no
3891,no
3893,no
3894,no
3897,no
3898,no
3899,no
3903,no
3904,no
3906,no
3908,no
3909,no
3910,no
3911,no
3913,no
3914,no
3916,no
3917,no
3919,no
3920,no
3921,no
3922,no
3924,no
3925,no
3926,no
3928,no
3930,no
3931,no
3932,no
3933,no
3938,no
3943,no
3946,no
3948,no
3949,yes
3950,no
3951,no
3953,no
3956,no
3957,no
3961,no
3964,no
3969,no
3971,no
3972,no
3975,no
3976,no
3978,no
3979,no
3981,no
3982,no
3983,no
3986,yes
3987,no
3989,no
3990,no
3991,no
3993,no
3994,no
3999,no
4003,no
4005,no
4007,no
4012,no
4013,no
4014,no
4015,no
4016,no
4017,no
4019,no
4021,no
4024,no
4028,no
4029,no
4030,no
4031,yes
4035,no
4036,no
4038,no
4041,no
4043,no
4046,no
4050,yes
4065,no
4066,no
4067,no
4068,no
4069,no
4070,no
4071,no
4073,no
4075,no
4076,no
4077,no
4079,no
4080,no
4081,no
4084,no
4086,no
4088,no
4093,yes
4096,no
4098,no
4101,no
4102,yes
4104,no
4106,no
4108,no
4110,no
4111,no
4112,no
4113,no
4115,no
4116,no
4117,no
4119,no
4120,no
4121,no
4122,no
4124,no
4126,no
4127,no
4130,no
4131,no
4135,no
4136,no
4137,no
4139,no
4140,no
4141,no
4143,no
4145,no
4151,no
4152,no
4154,no
4158,no
4160,no
4161,no
4163,no
4166,no
4167,no
4170,no
4171,no
4172,no
4173,no
4175,no
4178,no
4179,no
4180,no
4181,no
4182,no
4184,no
4186,no
4192,no
4193,no
4194,no
4195,no
4197,no
4203,no
4204,no
4207,no
4208,no
4209,no
4211,no
4216,no
4218,no
4219,no
4220,no
4222,no
4224,no
4227,no
4228,no
4230,no
4235,no
4244,no
4246,no
4249,no
4251,no
4252,no
4253,no
4257,no
4258,no
4260,no
4265,no
4268,no
4269,no
4271,no
4272,no
4273,no
4274,no
4276,no
4277,no
4280,no
4281,no
4282,no
4286,no
4289,no
4290,no
4294,no
4296,no
4299,no
4300,no
4301,no
4302,no
4305,no
4306,no
4310,yes
4312,no
4313,no
4314,no
4315,no
4316,no
4317,no
4318,no
4319,no
4322,no
4323,no
4324,no
4325,no
4326,no
4327,no
4328,no
4329,no
4330,no
4331,no
4339,no
4341,no
4342,no
4343,no
4344,no
4345,no
4347,no
4348,no
4349,no
4352,no
4353,no
4355,no
4357,no
4358,no
4360,no
4361,no
4364,no
4365,no
4368,no
4369,no
4370,no
4371,no
4380,no
4383,no
4385,no
4386,no
4388,no
4389,no
4390,no
4391,no
4394,no
4395,yes
4397,no
4398,no
4399,no
4403,no
4404,no
4405,no
4406,no
4409,no
4410,no
4411,no
4412,no
4413,no
4414,no
4415,no
4416,no
4421,no
4422,no
4423,no
4424,no
4425,no
4426,no
4427,no
4429,no
4430,no
4431,no
4434,no
4436,no
4437,no
4438,no
4442,no
4445,no
4449,no
4451,no
4457,no
4461,no
4464,no
4465,yes
4467,no
4468,no
4469,no
4471,no
4473,no
4474,no
4476,yes
4477,no
4484,no
4485,no
4487,no
4489,no
4490,no
4492,no
4494,no
4496,no
4498,no
4499,no
4501,no
4502,no
4504,no
4506,no
4507,no
4510,no
4511,no
4514,no
4516,no
4517,no
4518,no
4521,no
4522,no
4523,no
4525,no
4527,no
4528,no
4530,no
4534,no
4535,no
4537,no
4538,no
4540,no
4541,no
4543,no
4545,no
4546,no
4553,no
4554,no
4555,no
4556,no
4557,no
4558,no
4559,no
4563,no
4564,no
4565,no
4566,no
4567,no
4570,no
4575,yes
4576,no
4577,no
4578,no
4579,no
4580,no
4582,no
4584,no
4586,no
4587,no
4589,no
4593,no
4595,no
4598,no
4599,no
4600,no
4601,no
4602,no
4610,no
4611,no
4613,no
4614,no
4615,no
4617,no
4620,no
4621,no
4622,no
4625,no
4632,no
4633,no
4638,no
4639,no
4640,no
4641,yes
4642,no
4643,no
4645,no
4646,no
4648,no
4649,no
4650,no
4651,no
4657,no
4658,no
4660,no
4664,no
4665,no
4666,no
4668,no
4670,no
4673,no
4674,no
4675,no
4677,no
4678,no
4679,no
4680,no
4681,no
4683,no
4684,no
4685,no
4688,no
4689,no
4691,no
4694,no
4696,no
4698,no
4701,no
4702,no
4704,no
4706,no
4707,no
4708,no
4710,no
4711,no
4712,no
4713,yes
4714,no
4719,no
4721,no
4722,no
4726,no
4727,no
4730,no
4732,no
4733,no
4736,no
4739,no
4740,no
4744,no
4747,no
4748,no
4754,no
4755,no
4759,no
4760,no
4761,no
4764,no
4765,no
4766,no
4771,no
4772,no
4773,no
4774,no
4775,no
4776,no
4778,no
4779,no
4782,no
4783,no
4784,no
4785,no
4788,no
4791,no
4792,no
4793,no
4796,no
4797,no
4799,no
4801,no
4802,no
4803,no
4805,no
4806,no
4808,no
4809,no
4810,no
4814,no
4817,no
4819,no
4820,no
4824,no
4825,no
4826,no
4828,no
4829,no
4834,no
4835,no
4836,no
4837,no
4838,no
4839,no
4841,no
4844,no
4845,no
4846,no
4848,no
4849,no
4850,no
4851,no
4852,no
4856,no
4857,no
4860,no
4862,yes
4864,no
4868,no
4869,no
4871,no
4872,no
4873,no
4874,no
4879,yes
4880,no
4881,no
4883,no
4884,no
4885,no
4886,no
4888,no
4891,no
4893,no
4894,no
4895,no
4899,no
4900,no
4901,no
4903,no
4904,no
4905,no
4906,no
4907,no
4909,no
4910,no
4912,no
4913,no
4915,no
4919,no
4921,no
4923,no
4925,no
4928,no
4930,no
4933,no
4936,no
4938,no
4939,no
4940,no
4948,no
4949,no
4952,no
4954,no
4959,no
4960,no
4964,no
4968,no
4970,no
4973,no
4974,no
4975,no
4976,no
4982,no
4984,no
4987,no
4988,no
4992,no
4993,no
4994,no
4996,no
4999,no
5000,no
5001,no
5002,no
5003,no
5004,no
5005,no
5012,no
5013,no
5014,no
5018,no
5020,no
5023,no
5024,no
5026,no
5028,no
5029,no
5033,no
5034,no
5036,no
5037,no
5039,no
5040,no
5041,no
5042,no
5043,no
5044,no
5045,no
5047,no
5049,no
5053,no
5054,no
5055,no
5056,no
5061,no
5062,no
5063,no
5064,no
5065,no
5071,no
5073,no
5077,no
5078,no
5082,no
5083,no
5084,no
5085,no
5086,no
5087,no
5090,no
5091,no
5094,no
5096,no
5098,no
5101,yes
5103,no
5104,no
5106,no
5109,no
5111,no
5112,no
5113,no
5114,no
5115,no
5116,no
5117,no
5118,no
5119,no
5120,no
5124,no
5126,no
5129,no
5131,no
5132,no
5134,no
5135,no
5139,no
5145,no
5146,no
5149,no
5152,no
5153,no
5154,no
5155,no
5157,no
5160,no
5161,no
5163,no
5164,no
5166,no
5172,no
5177,no
5178,no
5180,yes
5181,no
5185,no
5186,no
5188,no
5190,no
5191,no
5193,no
5197,no
5198,no
5199,no
5201,no
5206,no
5207,no
5209,no
5213,no
5215,no
5218,no
5220,no
5221,yes
5222,no
5226,no
5229,no
5231,no
5232,no
5234,no
5235,no
5237,no
5238,no
5240,no
5242,no
5243,no
5244,no
5245,no
5246,no
5247,no
5248,no
5252,no
5254,no
5255,no
5256,no
5257,no
5258,no
5259,no
5260,no
5262,no
5264,no
5265,no
5273,no
5276,no
5280,no
5281,no
5282,no
5283,no
5284,no
5287,no
5291,no
5294,no
5296,no
5297,no
5298,no
5299,no
5304,yes
5306,no
5307,no
5310,no
5312,no
5313,no
5315,no
5322,no
5330,no
5331,no
5334,no
5335,no
5336,no
5337,no
5338,no
5342,no
5343,no
5344,no
5345,no
5348,no
5349,no
5350,no
5355,no
5360,no
5362,no
5363,no
5364,no
5367,no
5368,no
5369,no
5372,no
5373,no
5375,no
5377,no
5378,no
5382,no
5384,no
5385,no
5388,no
5393,no
5395,no
5396,no
5398,no
5399,no
5401,no
5406,no
5409,no
5411,no
5415,no
5416,no
5417,no
5418,no
5421,no
5424,no
5425,no
5431,no
5433,no
5435,no
5436,yes
5439,no
5440,no
5441,no
5442,no
5443,no
5444,no
5453,no
5455,no
5457,no
5458,no
5459,no
5461,no
5462,no
5463,no
5466,no
5467,no
5468,no
5469,yes
5470,no
5472,no
5473,no
5474,no
5476,no
5480,no
5481,no
5483,no
5487,no
5488,no
5489,no
5490,no
5491,no
5492,no
5493,no
5494,no
5496,no
5499,no
5500,no
5503,no
5504,no
5506,no
5507,no
5508,no
5509,no
5510,no
5511,no
5513,no
5514,no
5518,no
5519,no
5520,yes
5522,no
5525,no
5526,no
5528,no
5529,no
5531,no
5533,no
5534,no
5537,no
5539,no
5542,no
5543,no
5544,no
5547,no
5549,no
5550,no
5551,no
5556,no
5558,no
5559,no
5562,no
5563,no
5567,no
5568,no
5569,no
5570,no
5571,no
5573,no
5576,no
5585,no
5589,yes
5590,no
5592,no
5593,no
5594,no
5595,no
5596,no
5599,no
5601,no
5604,no
5606,no
5607,no
5609,no
5611,no
5614,no
5615,no
5616,no
5617,no
5618,no
5619,no
5623,yes
5625,no
5628,no
5630,no
5631,no
5632,no
5633,no
5635,no
5637,no
5638,no
5641,no
5642,no
5643,no
5645,no
5646,no
5647,no
5653,no
5655,no
5657,no
